683	-37
684	-36
685	-35
686	-34
687	-33
688	-32
689	-31
690	-32
691	-31
692	-30
693	-31
694	-32
695	-33
696	-34
697	-35
698	-36
699	-37
700	-36
701	-37
702	-38
703	-37
704	-36
705	-35
706	-36
707	-35
708	-36
709	-37
710	-38
711	-39
712	-40
713	-41
714	-40
715	-39
716	-40
717	-39
718	-38
719	-37
720	-38
721	-39
722	-38
723	-37
724	-38
725	-39
726	-40
727	-39
728	-40
729	-39
730	-40
731	-39
732	-40
733	-41
734	-40
735	-39
736	-38
737	-37
738	-36
739	-35
740	-34
741	-33
742	-32
743	-33
744	-34
745	-35
746	-34
747	-35
748	-36
749	-37
750	-38
751	-39
752	-40
753	-41
754	-42
755	-43
756	-42
757	-41
758	-40
759	-39
760	-38
761	-37
762	-38
763	-39
764	-38
765	-39
766	-40
767	-39
768	-38
769	-39
770	-40
771	-39
772	-38
773	-37
774	-38
775	-39
776	-40
777	-39
778	-38
779	-37
780	-36
781	-35
782	-34
783	-35
784	-36
785	-35
786	-36
787	-35
788	-34
789	-33
790	-34
791	-33
792	-34
793	-35
794	-36
795	-37
796	-38
797	-37
798	-38
799	-39
800	-40
801	-41
802	-40
803	-41
804	-42
805	-43
806	-42
807	-43
808	-42
809	-43
810	-44
811	-45
812	-44
813	-43
814	-42
815	-43
816	-42
817	-41
818	-42
819	-41
820	-40
821	-41
822	-40
823	-39
824	-38
825	-39
826	-40
827	-41
828	-42
829	-43
830	-44
831	-43
832	-42
833	-43
834	-44
835	-43
836	-42
837	-43
838	-44
839	-45
840	-46
841	-47
842	-48
843	-47
844	-46
845	-45
846	-46
847	-47
848	-48
849	-49
850	-50
851	-51
852	-50
853	-51
854	-52
855	-51
856	-52
857	-51
858	-52
859	-51
860	-50
861	-51
862	-52
863	-53
864	-52
865	-51
866	-50
867	-49
868	-50
869	-51
870	-52
871	-53
872	-52
873	-51
874	-50
875	-51
876	-50
877	-51
878	-50
879	-49
880	-48
881	-49
882	-50
883	-51
884	-52
885	-51
886	-50
887	-49
888	-48
889	-47
890	-46
891	-47
892	-48
893	-49
894	-48
895	-47
896	-48
897	-47
898	-48
899	-49
900	-50
901	-49
902	-50
903	-49
904	-50
905	-51
906	-52
907	-51
908	-50
909	-49
910	-50
911	-51
912	-52
913	-53
914	-52
915	-53
916	-52
917	-53
918	-54
919	-53
920	-52
921	-51
922	-52
923	-53
924	-52
925	-53
926	-52
927	-53
928	-52
929	-51
930	-52
931	-51
932	-52
933	-51
934	-50
935	-49
936	-50
937	-51
938	-50
939	-51
940	-52
941	-53
942	-52
943	-53
944	-54
945	-53
946	-52
947	-53
948	-52
949	-51
950	-50
951	-49
952	-50
953	-49
954	-50
955	-51
956	-50
957	-51
958	-52
959	-53
960	-52
961	-51
962	-52
963	-51
964	-50
965	-51
966	-50
967	-51
968	-50
969	-49
970	-50
971	-49
972	-50
973	-51
974	-50
975	-51
976	-52
977	-51
978	-50
979	-51
980	-52
981	-53
982	-52
983	-53
984	-52
985	-53
986	-52
987	-53
988	-54
989	-53
990	-54
991	-53
992	-54
993	-53
994	-52
995	-53
996	-52
997	-53
998	-52
999	-51
1000	-50
1001	-51
1002	-52
1003	-51
1004	-52
1005	-53
1006	-52
1007	-53
1008	-54
1009	-53
1010	-54
1011	-55
1012	-56
1013	-55
1014	-54
1015	-55
1016	-54
1017	-55
1018	-56
1019	-57
1020	-56
1021	-57
1022	-56
1023	-57
1024	-58
1025	-57
1026	-56
1027	-57
1028	-56
1029	-57
1030	-56
1031	-57
1032	-58
1033	-57
1034	-58
1035	-59
1036	-58
1037	-57
1038	-56
1039	-55
1040	-56
1041	-55
1042	-56
1043	-55
1044	-56
1045	-55
1046	-54
1047	-53
1048	-52
1049	-51
1050	-52
1051	-51
1052	-52
1053	-51
1054	-52
1055	-53
1056	-54
1057	-53
1058	-52
1059	-53
1060	-54
1061	-55
1062	-56
1063	-55
1064	-56
1065	-55
1066	-56
1067	-57
1068	-56
1069	-57
1070	-58
1071	-59
1072	-58
1073	-59
1074	-58
1075	-57
1076	-58
1077	-57
1078	-58
1079	-57
1080	-56
1081	-55
1082	-56
1083	-57
1084	-56
1085	-55
1086	-56
1087	-55
1088	-54
1089	-53
1090	-52
1091	-51
1092	-50
1093	-49
1094	-48
1095	-49
1096	-48
1097	-47
1098	-48
1099	-47
1100	-46
1101	-45
1102	-44
1103	-43
1104	-44
1105	-45
1106	-44
1107	-45
1108	-46
1109	-45
1110	-44
1111	-45
1112	-46
1113	-45
1114	-44
1115	-43
1116	-44
1117	-45
1118	-44
1119	-43
1120	-42
1121	-41
1122	-40
1123	-39
1124	-38
1125	-39
1126	-40
1127	-41
1128	-42
1129	-43
1130	-42
1131	-41
1132	-42
1133	-43
1134	-42
1135	-41
1136	-42
1137	-41
1138	-42
1139	-43
1140	-44
1141	-43
1142	-42
1143	-41
1144	-42
1145	-43
1146	-42
1147	-43
1148	-42
1149	-41
1150	-42
1151	-43
1152	-44
1153	-45
1154	-46
1155	-45
1156	-46
1157	-45
1158	-44
1159	-45
1160	-44
1161	-45
1162	-44
1163	-45
1164	-46
1165	-47
1166	-48
1167	-49
1168	-48
1169	-49
1170	-48
1171	-49
1172	-50
1173	-49
1174	-50
1175	-51
1176	-50
1177	-49
1178	-48
1179	-49
1180	-50
1181	-49
1182	-48
1183	-47
1184	-46
1185	-45
1186	-44
1187	-45
1188	-44
1189	-45
1190	-46
1191	-47
1192	-46
1193	-47
1194	-48
1195	-49
1196	-48
1197	-47
1198	-48
1199	-47
1200	-48
1201	-47
1202	-46
1203	-47
1204	-48
1205	-47
1206	-48
1207	-49
1208	-48
1209	-47
1210	-46
1211	-47
1212	-48
1213	-47
1214	-48
1215	-49
1216	-50
1217	-51
1218	-52
1219	-53
1220	-54
1221	-55
1222	-56
1223	-55
1224	-54
1225	-55
1226	-54
1227	-55
1228	-56
1229	-55
1230	-56
1231	-55
1232	-56
1233	-55
1234	-54
1235	-53
1236	-54
1237	-53
1238	-52
1239	-51
1240	-50
1241	-51
1242	-50
1243	-51
1244	-50
1245	-51
1246	-50
1247	-51
1248	-52
1249	-51
1250	-52
1251	-51
1252	-50
1253	-51
1254	-50
1255	-51
1256	-50
1257	-49
1258	-50
1259	-51
1260	-52
1261	-53
1262	-52
1263	-51
1264	-50
1265	-51
1266	-50
1267	-51
1268	-52
1269	-53
1270	-54
1271	-55
1272	-56
1273	-55
1274	-54
1275	-53
1276	-54
1277	-55
1278	-56
1279	-57
1280	-56
1281	-55
1282	-56
1283	-57
1284	-58
1285	-59
1286	-60
1287	-59
1288	-60
1289	-59
1290	-60
1291	-59
1292	-60
1293	-59
1294	-60
1295	-59
1296	-60
1297	-59
1298	-60
1299	-59
1300	-58
1301	-59
1302	-60
1303	-59
1304	-60
1305	-61
1306	-62
1307	-63
1308	-62
1309	-63
1310	-62
1311	-63
1312	-64
1313	-63
1314	-64
1315	-65
1316	-64
1317	-63
1318	-64
1319	-63
1320	-62
1321	-63
1322	-62
1323	-61
1324	-60
1325	-61
1326	-60
1327	-59
1328	-60
1329	-59
1330	-58
1331	-59
1332	-60
1333	-61
1334	-60
1335	-59
1336	-60
1337	-61
1338	-62
1339	-63
1340	-62
1341	-61
1342	-60
1343	-59
1344	-58
1345	-59
1346	-58
1347	-59
1348	-58
1349	-57
1350	-56
1351	-55
1352	-54
1353	-55
1354	-56
1355	-55
1356	-56
1357	-55
1358	-56
1359	-55
1360	-54
1361	-55
1362	-56
1363	-55
1364	-56
1365	-57
1366	-56
1367	-55
1368	-54
1369	-55
1370	-54
1371	-53
1372	-54
1373	-55
1374	-56
1375	-57
1376	-56
1377	-57
1378	-56
1379	-55
1380	-56
1381	-57
1382	-58
1383	-57
1384	-58
1385	-57
1386	-58
1387	-57
1388	-58
1389	-59
1390	-58
1391	-57
1392	-58
1393	-59
1394	-60
1395	-61
1396	-62
1397	-61
1398	-60
1399	-61
1400	-62
1401	-63
1402	-62
1403	-63
1404	-64
1405	-65
1406	-64
1407	-65
1408	-64
1409	-65
1410	-64
1411	-63
1412	-62
1413	-61
1414	-62
1415	-63
1416	-62
1417	-61
1418	-60
1419	-59
1420	-58
1421	-57
1422	-58
1423	-59
1424	-60
1425	-61
1426	-60
1427	-59
1428	-60
1429	-59
1430	-58
1431	-59
1432	-58
1433	-59
1434	-60
1435	-61
1436	-62
1437	-63
1438	-62
1439	-61
1440	-60
1441	-59
1442	-58
1443	-57
1444	-56
1445	-55
1446	-56
1447	-55
1448	-56
1449	-55
1450	-56
1451	-55
1452	-54
1453	-55
1454	-54
1455	-53
1456	-52
1457	-53
1458	-54
1459	-53
1460	-54
1461	-55
1462	-56
1463	-55
1464	-54
1465	-55
1466	-56
1467	-57
1468	-58
1469	-59
1470	-60
1471	-59
1472	-58
1473	-57
1474	-58
1475	-59
1476	-60
1477	-59
1478	-60
1479	-61
1480	-60
1481	-61
1482	-60
1483	-59
1484	-60
1485	-61
1486	-60
1487	-61
1488	-62
1489	-63
1490	-64
1491	-65
1492	-64
1493	-63
1494	-62
1495	-63
1496	-64
1497	-65
1498	-66
1499	-65
1500	-66
1501	-67
1502	-68
1503	-69
1504	-68
1505	-69
1506	-70
1507	-71
1508	-70
1509	-71
1510	-70
1511	-69
1512	-68
1513	-67
1514	-68
1515	-69
1516	-68
1517	-69
1518	-70
1519	-71
1520	-70
1521	-69
1522	-68
1523	-69
1524	-68
1525	-69
1526	-70
1527	-71
1528	-72
1529	-71
1530	-72
1531	-71
1532	-70
1533	-69
1534	-70
1535	-69
1536	-70
1537	-69
1538	-68
1539	-69
1540	-70
1541	-69
1542	-70
1543	-69
1544	-70
1545	-69
1546	-70
1547	-71
1548	-72
1549	-73
1550	-74
1551	-75
1552	-76
1553	-77
1554	-76
1555	-77
1556	-78
1557	-77
1558	-78
1559	-77
1560	-76
1561	-77
1562	-76
1563	-77
1564	-76
1565	-77
1566	-76
1567	-75
1568	-76
1569	-75
1570	-74
1571	-75
1572	-76
1573	-77
1574	-76
1575	-77
1576	-78
1577	-79
1578	-78
1579	-79
1580	-78
1581	-77
1582	-76
1583	-75
1584	-76
1585	-77
1586	-76
1587	-75
1588	-76
1589	-77
1590	-78
1591	-77
1592	-78
1593	-79
1594	-78
1595	-77
1596	-78
1597	-77
1598	-76
1599	-75
1600	-74
1601	-73
1602	-74
1603	-75
1604	-74
1605	-75
1606	-74
1607	-75
1608	-76
1609	-75
1610	-74
1611	-75
1612	-74
1613	-73
1614	-74
1615	-73
1616	-72
1617	-71
1618	-72
1619	-73
1620	-74
1621	-73
1622	-74
1623	-73
1624	-74
1625	-75
1626	-76
1627	-75
1628	-74
1629	-75
1630	-76
1631	-77
1632	-78
1633	-77
1634	-76
1635	-75
1636	-74
1637	-75
1638	-74
1639	-73
1640	-74
1641	-73
1642	-74
1643	-73
1644	-72
1645	-71
1646	-70
1647	-71
1648	-70
1649	-71
1650	-70
1651	-71
1652	-70
1653	-69
1654	-68
1655	-67
1656	-66
1657	-65
1658	-64
1659	-63
1660	-62
1661	-61
1662	-62
1663	-61
1664	-60
1665	-61
1666	-60
1667	-59
1668	-58
1669	-57
1670	-56
1671	-55
1672	-54
1673	-55
1674	-54
1675	-55
1676	-54
1677	-53
1678	-52
1679	-51
1680	-52
1681	-51
1682	-50
1683	-51
1684	-50
1685	-49
1686	-50
1687	-51
1688	-50
1689	-51
1690	-50
1691	-49
1692	-50
1693	-49
1694	-48
1695	-49
1696	-48
1697	-49
1698	-48
1699	-47
1700	-48
1701	-49
1702	-48
1703	-47
1704	-46
1705	-45
1706	-44
1707	-45
1708	-44
1709	-43
1710	-42
1711	-41
1712	-40
1713	-41
1714	-42
1715	-41
1716	-40
1717	-41
1718	-42
1719	-41
1720	-42
1721	-43
1722	-42
1723	-43
1724	-44
1725	-45
1726	-44
1727	-45
1728	-46
1729	-45
1730	-44
1731	-45
1732	-44
1733	-43
1734	-42
1735	-43
1736	-44
1737	-45
1738	-46
1739	-45
1740	-46
1741	-45
1742	-46
1743	-47
1744	-48
1745	-47
1746	-48
1747	-49
1748	-50
1749	-51
1750	-52
1751	-51
1752	-50
1753	-49
1754	-50
1755	-51
1756	-50
1757	-51
1758	-50
1759	-51
1760	-50
1761	-51
1762	-52
1763	-53
1764	-52
1765	-51
1766	-52
1767	-51
1768	-52
1769	-51
1770	-52
1771	-51
1772	-50
1773	-51
1774	-52
1775	-51
1776	-52
1777	-51
1778	-50
1779	-51
1780	-50
1781	-49
1782	-50
1783	-49
1784	-48
1785	-47
1786	-48
1787	-49
1788	-48
1789	-49
1790	-48
1791	-49
1792	-50
1793	-51
1794	-52
1795	-51
1796	-52
1797	-53
1798	-52
1799	-51
1800	-52
1801	-53
1802	-54
1803	-55
1804	-56
1805	-57
1806	-58
1807	-57
1808	-58
1809	-59
1810	-60
1811	-61
1812	-62
1813	-61
1814	-62
1815	-63
1816	-64
1817	-63
1818	-64
1819	-65
1820	-66
1821	-67
1822	-66
1823	-67
1824	-68
1825	-67
1826	-68
1827	-67
1828	-66
1829	-67
1830	-68
1831	-67
1832	-66
1833	-67
1834	-68
1835	-67
1836	-68
1837	-69
1838	-70
1839	-69
1840	-68
1841	-67
1842	-68
1843	-67
1844	-68
1845	-69
1846	-70
1847	-69
1848	-68
1849	-67
1850	-66
1851	-65
1852	-66
1853	-67
1854	-68
1855	-67
1856	-66
1857	-67
1858	-66
1859	-65
1860	-64
1861	-63
1862	-62
1863	-63
1864	-64
1865	-65
1866	-66
1867	-65
1868	-66
1869	-65
1870	-64
1871	-65
1872	-64
1873	-63
1874	-64
1875	-65
1876	-66
1877	-65
1878	-64
1879	-63
1880	-64
1881	-63
1882	-64
1883	-63
1884	-64
1885	-63
1886	-62
1887	-63
1888	-62
1889	-63
1890	-64
1891	-65
1892	-64
1893	-63
1894	-62
1895	-61
1896	-62
1897	-61
1898	-62
1899	-63
1900	-62
1901	-61
1902	-60
1903	-61
1904	-60
1905	-61
1906	-62
1907	-61
1908	-60
1909	-59
1910	-58
1911	-59
1912	-58
1913	-57
1914	-58
1915	-59
1916	-60
1917	-59
1918	-58
1919	-59
1920	-60
1921	-59
1922	-60
1923	-61
1924	-62
1925	-63
1926	-62
1927	-63
1928	-62
1929	-61
1930	-62
1931	-63
1932	-64
1933	-65
1934	-66
1935	-65
1936	-64
1937	-63
1938	-62
1939	-63
1940	-62
1941	-61
1942	-62
1943	-63
1944	-64
1945	-65
1946	-64
1947	-63
1948	-64
1949	-63
1950	-62
1951	-61
1952	-62
1953	-63
1954	-64
1955	-65
1956	-66
1957	-65
1958	-66
1959	-67
1960	-68
1961	-69
1962	-68
1963	-69
1964	-68
1965	-67
1966	-66
1967	-65
1968	-66
1969	-67
1970	-68
1971	-69
1972	-70
1973	-69
1974	-70
1975	-69
1976	-68
1977	-69
1978	-70
1979	-69
1980	-68
1981	-69
1982	-70
1983	-71
1984	-72
1985	-73
1986	-72
1987	-73
1988	-74
1989	-75
1990	-74
1991	-75
1992	-74
1993	-75
1994	-76
1995	-75
1996	-76
1997	-77
1998	-76
1999	-75
2000	-74
2001	-75
2002	-74
2003	-75
2004	-76
2005	-77
2006	-76
2007	-75
2008	-76
2009	-75
2010	-76
2011	-75
2012	-74
2013	-75
2014	-76
2015	-77
2016	-78
2017	-79
2018	-78
2019	-77
2020	-78
2021	-77
2022	-76
2023	-75
2024	-76
2025	-75
2026	-74
2027	-75
2028	-74
2029	-75
2030	-74
2031	-75
2032	-74
2033	-73
2034	-74
2035	-73
2036	-74
2037	-75
2038	-74
2039	-73
2040	-72
2041	-73
2042	-74
2043	-75
2044	-76
2045	-77
2046	-78
2047	-79
2048	-80
2049	-79
2050	-78
2051	-79
2052	-78
2053	-77
2054	-78
2055	-79
2056	-80
2057	-81
2058	-82
2059	-81
2060	-82
2061	-81
2062	-82
2063	-83
2064	-84
2065	-85
2066	-86
2067	-85
2068	-86
2069	-87
2070	-88
2071	-87
2072	-88
2073	-87
2074	-88
2075	-87
2076	-88
2077	-87
2078	-88
2079	-87
2080	-88
2081	-89
2082	-90
2083	-89
2084	-88
2085	-87
2086	-86
2087	-85
2088	-84
2089	-85
2090	-84
2091	-85
2092	-84
2093	-83
2094	-82
2095	-81
2096	-82
2097	-83
2098	-84
2099	-85
2100	-86
2101	-85
2102	-84
2103	-83
2104	-84
2105	-85
2106	-84
2107	-83
2108	-82
2109	-81
2110	-80
2111	-79
2112	-80
2113	-81
2114	-80
2115	-79
2116	-80
2117	-79
2118	-80
2119	-81
2120	-82
2121	-83
2122	-82
2123	-83
2124	-82
2125	-81
2126	-80
2127	-81
2128	-80
2129	-79
2130	-80
2131	-81
2132	-82
2133	-81
2134	-80
2135	-79
2136	-78
2137	-79
2138	-80
2139	-81
2140	-82
2141	-81
2142	-80
2143	-79
2144	-80
2145	-81
2146	-80
2147	-81
2148	-80
2149	-81
2150	-82
2151	-83
2152	-82
2153	-81
2154	-82
2155	-83
2156	-82
2157	-81
2158	-80
2159	-81
2160	-80
2161	-81
2162	-80
2163	-81
2164	-82
2165	-83
2166	-82
2167	-83
2168	-84
2169	-83
2170	-84
2171	-83
2172	-82
2173	-81
2174	-82
2175	-83
2176	-84
2177	-83
2178	-82
2179	-83
2180	-82
2181	-81
2182	-80
2183	-79
2184	-80
2185	-81
2186	-82
2187	-81
2188	-82
2189	-83
2190	-84
2191	-83
2192	-84
2193	-85
2194	-86
2195	-85
2196	-84
2197	-83
2198	-84
2199	-85
2200	-86
2201	-87
2202	-88
2203	-87
2204	-88
2205	-87
2206	-86
2207	-85
2208	-84
2209	-85
2210	-84
2211	-85
2212	-86
2213	-87
2214	-86
2215	-87
2216	-88
2217	-89
2218	-88
2219	-89
2220	-88
2221	-89
2222	-88
2223	-89
2224	-90
2225	-91
2226	-90
2227	-89
2228	-88
2229	-87
2230	-88
2231	-89
2232	-90
2233	-89
2234	-88
2235	-89
2236	-90
2237	-89
2238	-90
2239	-89
2240	-90
2241	-89
2242	-88
2243	-89
2244	-90
2245	-91
2246	-90
2247	-91
2248	-90
2249	-91
2250	-92
2251	-93
2252	-92
2253	-93
2254	-92
2255	-91
2256	-92
2257	-91
2258	-92
2259	-91
2260	-92
2261	-91
2262	-90
2263	-91
2264	-92
2265	-93
2266	-94
2267	-93
2268	-92
2269	-91
2270	-90
2271	-89
2272	-88
2273	-89
2274	-90
2275	-89
2276	-90
2277	-91
2278	-90
2279	-91
2280	-90
2281	-91
2282	-90
2283	-89
2284	-88
2285	-87
2286	-88
2287	-87
2288	-88
2289	-87
2290	-88
2291	-89
2292	-88
2293	-87
2294	-88
2295	-89
2296	-88
2297	-87
2298	-88
2299	-87
2300	-86
2301	-85
2302	-84
2303	-83
2304	-82
2305	-81
2306	-82
2307	-83
2308	-82
2309	-81
2310	-80
2311	-79
2312	-78
2313	-77
2314	-78
2315	-77
2316	-76
2317	-77
2318	-76
2319	-75
2320	-76
2321	-77
2322	-76
2323	-77
2324	-78
2325	-79
2326	-78
2327	-77
2328	-76
2329	-77
2330	-78
2331	-79
2332	-80
2333	-81
2334	-82
2335	-83
2336	-84
2337	-85
2338	-86
2339	-85
2340	-86
2341	-85
2342	-84
2343	-83
2344	-84
2345	-85
2346	-86
2347	-87
2348	-88
2349	-89
2350	-88
2351	-89
2352	-88
2353	-89
2354	-90
2355	-89
2356	-90
2357	-89
2358	-88
2359	-87
2360	-88
2361	-87
2362	-88
2363	-87
2364	-88
2365	-87
2366	-86
2367	-87
2368	-86
2369	-85
2370	-86
2371	-85
2372	-84
2373	-85
2374	-86
2375	-87
2376	-88
2377	-87
2378	-86
2379	-85
2380	-84
2381	-83
2382	-82
2383	-81
2384	-80
2385	-79
2386	-80
2387	-81
2388	-80
2389	-81
2390	-80
2391	-79
2392	-78
2393	-79
2394	-78
2395	-77
2396	-78
2397	-77
2398	-76
2399	-77
2400	-78
2401	-77
2402	-78
2403	-79
2404	-80
2405	-79
2406	-80
2407	-81
2408	-80
2409	-79
2410	-78
2411	-79
2412	-80
2413	-81
2414	-82
2415	-81
2416	-80
2417	-81
2418	-80
2419	-81
2420	-82
2421	-81
2422	-80
2423	-79
2424	-78
2425	-77
2426	-78
2427	-79
2428	-80
2429	-79
2430	-80
2431	-81
2432	-82
2433	-83
2434	-84
2435	-83
2436	-84
2437	-85
2438	-86
2439	-87
2440	-86
2441	-85
2442	-84
2443	-83
2444	-84
2445	-83
2446	-84
2447	-83
2448	-84
2449	-85
2450	-86
2451	-85
2452	-84
2453	-85
2454	-86
2455	-85
2456	-84
2457	-83
2458	-82
2459	-81
2460	-80
2461	-81
2462	-80
2463	-79
2464	-80
2465	-79
2466	-78
2467	-77
2468	-78
2469	-79
2470	-80
2471	-81
2472	-82
2473	-83
2474	-82
2475	-83
2476	-84
2477	-85
2478	-84
2479	-83
2480	-84
2481	-83
2482	-84
2483	-83
2484	-82
2485	-83
2486	-82
2487	-83
2488	-82
2489	-83
2490	-84
2491	-85
2492	-84
2493	-85
2494	-86
2495	-87
2496	-88
2497	-87
2498	-86
2499	-85
2500	-84
2501	-83
2502	-82
2503	-81
2504	-82
